order,family,genus,species,iucn,SVL,SVLreliability,habitatNumber,food,pet,medicine,research,religion,other
Anura,Mantellidae,Boophis,pauliani,LC,21.5,1,8,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Mantella,crocea,EN,21.5,1,3,99999,1,99999,99999,99999,99999
Anura,Microhylidae,Madecassophryne,truebae,EN,21.5,1,3,99999,99999,99999,99999,99999,99999
Anura,Arthroleptidae,Arthroleptis,taeniatus,LC,21.665,1,2,99999,99999,99999,99999,99999,99999
Anura,Dendrobatidae,Anomaloglossus,parkerae,DD,21.7,1,4,99999,99999,99999,99999,99999,99999
Anura,Strabomantidae,Pristimantis,mariaelenae,99999,21.7,1,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Dendropsophus,rubicundulus,LC,21.8,1,6,99999,99999,99999,99999,99999,99999
Anura,Phrynobatrachidae,Phrynobatrachus,fraterculus,LC,21.8,1,5,99999,99999,99999,99999,99999,99999
Anura,Strabomantidae,Pristimantis,maculosus,EN,21.8,1,1,99999,99999,99999,99999,99999,99999
Anura,Dendrobatidae,Phyllobates,lugubris,LC,21.875,1,4,99999,99999,99999,99999,99999,99999
Anura,Dendrobatidae,Hyloxalus,eleutherodactylus,99999,21.9,1,99999,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Guibemantis,wattersoni,99999,21.9,1,99999,99999,99999,99999,99999,99999,99999
Anura,Rhacophoridae,Pseudophilautus,popularis,LC,21.9,1,5,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Centrolene,notostictum,LC,21.975,1,2,99999,99999,99999,99999,99999,99999
Anura,Eleutherodactylidae,Eleutherodactylus,abbotti,LC,22,1,7,99999,99999,99999,99999,99999,99999
Anura,Eleutherodactylidae,Eleutherodactylus,auriculatus,LC,22,1,3,99999,99999,99999,99999,99999,99999
Anura,Eleutherodactylidae,Eleutherodactylus,etheridgei,EN,22,1,2,99999,99999,99999,99999,99999,99999
Anura,Eleutherodactylidae,Eleutherodactylus,glamyrus,EN,22,1,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,lodesdema,99999,22,0,99999,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Afrixalus,morerei,VU,22,0,4,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Hyperolius,viridis,DD,22,0,3,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Gephyromantis,blanci,NT,22,0,3,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Gephyromantis,klemmeri,VU,22,1,2,99999,99999,99999,99999,99999,99999
Anura,Microhylidae,Rhombophryne,coronata,VU,22,0,4,99999,99999,99999,99999,99999,99999
Anura,Phrynobatrachidae,Phrynobatrachus,annulatus,EN,22,1,1,99999,99999,99999,99999,99999,99999
Anura,Pyxicephalidae,Anhydrophryne,rattrayi,EN,22,0,2,99999,99999,99999,99999,99999,99999
Anura,Strabomantidae,Pristimantis,zimmermanae,LC,22,1,4,99999,99999,99999,99999,99999,99999
Anura,Dicroglossidae,Fejervarya,chilapata,99999,22.1,1,99999,99999,99999,99999,99999,99999,99999
Anura,Nyctibatrachidae,Nyctibatrachus,deccanensis,VU,22.1,1,3,99999,99999,99999,99999,99999,99999
Anura,Microhylidae,Paradoxophyla,palmata,LC,22.15,1,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Atelopus,franciscus,VU,22.25,99999,2,99999,1,99999,99999,99999,99999
Anura,Centrolenidae,Hyalinobatrachium,valerioi,LC,22.275,1,3,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Afrixalus,clarkei,EN,22.3,1,5,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Centrolene,savagei,VU,22.4,1,2,99999,99999,99999,99999,99999,99999
Anura,Myobatrachidae,Crinia,riparia,LC,22.4,1,4,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Melanophryniscus,atroluteus,LC,22.5,1,5,99999,1,99999,99999,99999,99999
Anura,Bufonidae,Melanophryniscus,sanmartini,NT,22.5,1,3,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Afrixalus,dorsimaculatus,VU,22.5,0,4,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Heterixalus,punctatus,LC,22.5,0,10,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Hyperolius,schoutedeni,LC,22.5,1,8,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Boophis,sambirano,VU,22.5,0,3,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Mantella,milotympanum,CR,22.5,1,4,99999,1,99999,99999,99999,99999
Anura,Microhylidae,Anodonthyla,nigrigularis,DD,22.5,0,3,99999,99999,99999,99999,99999,99999
Anura,Microhylidae,Microhyla,achatina,LC,22.5,1,8,99999,99999,99999,99999,99999,99999
Anura,Microhylidae,Microhyla,zeylanica,EN,22.5,99999,5,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Ansonia,jeetsukumarani,DD,22.6,1,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Oreophrynella,nigra,VU,22.6,1,2,99999,99999,99999,99999,99999,99999
Anura,Dendrobatidae,Epipedobates,tricolor,EN,22.6,1,2,99999,99999,1,99999,99999,99999
Anura,Rhacophoridae,Raorchestes,dubois,VU,22.6,1,3,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Vitreorana,uranoscopa,LC,22.7,1,3,99999,99999,99999,99999,99999,99999
Anura,Eleutherodactylidae,Eleutherodactylus,jasperi,CR,22.7,1,2,99999,99999,99999,99999,99999,99999
Anura,Rhacophoridae,Pseudophilautus,rus,NT,22.7,1,3,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Afrixalus,laevis,LC,22.775,1,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Atelopus,sernai,CR,22.85,99999,3,99999,99999,99999,99999,99999,99999
Anura,Dendrobatidae,Epipedobates,anthonyi,NT,22.89,1,7,99999,99999,1,99999,99999,99999
Anura,Rhacophoridae,Pseudophilautus,samarakoon,99999,22.9,1,99999,99999,99999,99999,99999,99999,99999
Anura,Brevicipitidae,Breviceps,bagginsi,VU,23,1,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Ansonia,endauensis,DD,23,1,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Cochranella,nola,NT,23,1,2,99999,99999,99999,99999,99999,99999
Anura,Eleutherodactylidae,Eleutherodactylus,acmonis,EN,23,1,2,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Afrixalus,vibekensis,NT,23,1,2,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Hyperolius,nasicus,DD,23,1,5,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Hyperolius,wermuthi,NT,23,1,4,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Gephyromantis,decaryi,NT,23,0,3,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Gephyromantis,thelenae,DD,23,0,2,99999,99999,99999,99999,99999,99999
Anura,Microhylidae,Hoplophryne,uluguruensis,EN,23,1,2,99999,99999,99999,99999,99999,99999
Anura,Microhylidae,Parhoplophryne,usambarica,CR,23,1,2,99999,99999,99999,99999,99999,99999
Anura,Arthroleptidae,Arthroleptis,wahlbergii,LC,23.1,99999,7,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Afrixalus,orophilus,VU,23.25,1,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Melanophryniscus,montevidensis,VU,23.275,1,2,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Hyperolius,cinnamomeoventris,LC,23.275,1,14,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Gephyromantis,ventrimaculatus,LC,23.3,1,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Hyalinobatrachium,vireovittatum,DD,23.325,1,3,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Centrolene,robledoi,VU,23.4,1,3,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Nymphargus,nephelophila,DD,23.4,0,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Atelopus,nicefori,CR,23.45,99999,2,99999,99999,99999,99999,99999,99999
Anura,Eleutherodactylidae,Eleutherodactylus,bartonsmithi,CR,23.5,1,2,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Heterixalus,betsileo,LC,23.5,1,16,99999,1,99999,99999,99999,99999
Anura,Hyperoliidae,Hyperolius,fusciventris,LC,23.5,1,5,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Hyperolius,lamottei,LC,23.5,1,9,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Hyperolius,lateralis,LC,23.5,1,6,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Hyperolius,parkeri,LC,23.5,1,4,99999,1,99999,99999,99999,99999
Anura,Hyperoliidae,Hyperolius,spinigularis,LC,23.5,1,10,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Boophis,mandraka,DD,23.5,0,3,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Gephyromantis,runewsweeki,EN,23.5,0,2,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Mantella,pulchra,VU,23.5,1,3,99999,1,99999,99999,99999,99999
Anura,Mantellidae,Mantidactylus,albofrenatus,DD,23.5,1,2,99999,99999,99999,99999,99999,99999
Anura,Microhylidae,Paradoxophyla,tiarano,DD,23.5,1,2,99999,99999,99999,99999,99999,99999
Anura,Phrynobatrachidae,Phrynobatrachus,sandersoni,LC,23.5,1,4,99999,99999,99999,99999,99999,99999
Anura,Rhacophoridae,Pseudophilautus,zorro,EN,23.5,1,1,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Cochranella,xanthocheridia,VU,23.6,0,3,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Rulyrana,erminea,DD,23.6,0,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,chloristona,99999,23.6,1,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Acris,gryllus,LC,23.65,1,7,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Ansonia,inthanon,DD,23.7,1,2,99999,99999,99999,1,99999,99999
Anura,Phrynobatrachidae,Phrynobatrachus,acridoides,LC,23.7,1,16,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Afrixalus,enseticola,VU,23.75,1,6,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Alexteroon,jynx,CR,23.775,0,2,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Hyperolius,acutirostris,NT,23.775,1,1,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Centrolene,daidaleum,VU,23.8,1,2,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Gephyromantis,rivicola,VU,23.8,1,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Mertensophryne,micranotis,LC,24,1,4,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Nectophrynoides,poyntoni,CR,24,0,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Nectophrynoides,vestergaardi,EN,24,0,1,99999,99999,99999,99999,99999,99999
Anura,Dendrobatidae,Hyloxalus,spilotogaster,99999,24,0,99999,99999,99999,99999,99999,99999,99999
Anura,Eleutherodactylidae,Eleutherodactylus,parabates,CR,24,99999,1,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,cooloolensis,EN,24,99999,6,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Hyperolius,marginatus,LC,24,1,24,99999,99999,99999,99999,99999,99999
Anura,Leptodactylidae,Physalaemus,jordanensis,DD,24,0,5,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Boophis,vittatus,LC,24,0,3,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Guibemantis,albolineatus,DD,24,1,2,99999,99999,99999,99999,99999,99999
Anura,Phrynobatrachidae,Phrynobatrachus,graueri,LC,24,1,5,99999,99999,99999,99999,99999,99999
Anura,Brevicipitidae,Breviceps,sopranus,LC,24.1,0,3,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Nymphargus,anomalus,CR,24.1,0,3,99999,99999,99999,99999,99999,99999
Anura,Dendrobatidae,Hyloxalus,insulatus,99999,24.1,1,99999,99999,99999,99999,99999,99999,99999
Anura,Phrynobatrachidae,Phrynobatrachus,africanus,LC,24.1,1,5,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Hyperolius,endjami,VU,24.15,1,6,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Mantella,haraldmeieri,VU,24.25,1,2,99999,1,99999,99999,99999,99999
Anura,Arthroleptidae,Arthroleptis,tuberosus,DD,24.3,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Hyperolius,mariae,LC,24.3,1,22,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Blommersia,wittei,LC,24.3,1,10,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Gephyromantis,striatus,VU,24.3,1,2,99999,99999,99999,99999,99999,99999
Anura,Strabomantidae,Pristimantis,sarisarinama,99999,24.3,0,99999,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Cochranella,adenocheira,DD,24.4,1,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Melanophryniscus,devincenzii,EN,24.5,1,5,99999,99999,99999,99999,99999,99999
Anura,Dendrobatidae,Allobates,talamancae,LC,24.5,1,4,99999,99999,99999,99999,99999,99999
Anura,Dendrobatidae,Hyloxalus,elachyhistus,EN,24.5,1,4,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Spinomantis,bertini,NT,24.5,1,4,99999,99999,99999,99999,99999,99999
Anura,Microhylidae,Cophixalus,neglectus,EN,24.5,99999,2,99999,99999,99999,99999,99999,99999
Anura,Microhylidae,Cophyla,berara,CR,24.5,0,1,99999,99999,99999,99999,99999,99999
Anura,Phrynobatrachidae,Phrynobatrachus,perpalmatus,LC,24.5,1,16,99999,99999,99999,99999,99999,99999
Anura,Strabomantidae,Pristimantis,ventriguttatus,VU,24.6,1,1,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Mantella,aurantiaca,CR,24.65,1,5,99999,1,99999,99999,99999,99999
Anura,Hylidae,Dendropsophus,frosti,99999,24.7,1,99999,99999,99999,99999,99999,99999,99999
Anura,Eleutherodactylidae,Eleutherodactylus,johnstonei,LC,24.75,1,10,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Mantella,madagascariensis,VU,24.75,1,3,99999,1,99999,99999,99999,99999
Anura,Leptodactylidae,Adenomera,hylaedactyla,LC,24.775,1,9,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Nectophrynoides,laevis,DD,24.8,0,3,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Rulyrana,adiazeta,VU,24.8,1,2,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Afrixalus,uluguruensis,EN,24.8,1,4,99999,99999,99999,99999,99999,99999
Anura,Rhacophoridae,Pseudophilautus,zal,EX,24.8,0,1,99999,99999,99999,99999,99999,99999
Anura,Arthroleptidae,Arthroleptis,troglodytes,CR,25,99999,2,99999,99999,99999,99999,99999,99999
Anura,Arthroleptidae,Cardioglossa,oreas,EN,25,0,3,99999,99999,99999,99999,99999,99999
Anura,Arthroleptidae,Leptodactylodon,albiventris,VU,25,0,4,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Anaxyrus,quercicus,LC,25,1,9,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Hyalinobatrachium,chirripoi,LC,25,0,3,99999,99999,99999,99999,99999,99999
Anura,Dicroglossidae,Occidozyga,baluensis,NT,25,99999,4,99999,99999,99999,99999,99999,99999
Anura,Eleutherodactylidae,Eleutherodactylus,amadeus,CR,25,99999,1,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,viranula,99999,25,1,99999,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Afrixalus,knysnae,EN,25,1,7,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Hyperolius,obscurus,DD,25,0,5,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Boophis,feonnyala,DD,25,0,5,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Boophis,schuboeae,DD,25,0,2,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Guibemantis,pulcher,LC,25,1,4,99999,99999,99999,99999,99999,99999
Anura,Microhylidae,Oreophryne,notata,DD,25,0,2,99999,99999,99999,99999,99999,99999
Anura,Phrynobatrachidae,Phrynobatrachus,dispar,LC,25,0,8,99999,99999,99999,99999,99999,99999
Anura,Rhacophoridae,Gracixalus,quangi,99999,25,1,99999,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Centrolene,quindianum,VU,25.015,1,2,99999,99999,99999,99999,99999,99999
Anura,Ceratobatrachidae,Platymantis,browni,LC,25.1,1,3,99999,99999,99999,99999,99999,99999
Anura,Arthroleptidae,Arthroleptis,palava,99999,25.2,1,99999,99999,99999,99999,99999,99999,99999
Anura,Microhylidae,Stumpffia,be,99999,25.2,0,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,alcatraz,CR,25.215,1,4,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Hyalinobatrachium,fleischmanni,LC,25.25,1,4,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Boophis,blommersae,VU,25.25,0,2,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Mantella,expectata,EN,25.25,1,4,99999,1,99999,99999,99999,99999
Anura,Hyperoliidae,Hyperolius,langi,LC,25.275,1,5,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Atelopus,halihelos,CR,25.3,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Centrolene,huilense,DD,25.3,0,2,99999,99999,99999,99999,99999,99999
Anura,Phrynobatrachidae,Phrynobatrachus,intermedius,99999,25.3,0,99999,99999,99999,99999,99999,99999,99999
Anura,Leptodactylidae,Paratelmatobius,poecilogaster,DD,25.315,1,2,99999,99999,99999,99999,99999,99999
Anura,Microhylidae,Austrochaperina,blumi,LC,25.375,1,3,99999,99999,99999,99999,99999,99999
Anura,Eleutherodactylidae,Eleutherodactylus,pipilans,LC,25.4,1,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Pseudacris,clarkii,LC,25.4,1,8,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Pseudacris,crucifer,LC,25.4,1,8,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Hyperolius,pickersgilli,CR,25.45,1,5,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Peltophryne,longinasus,EN,25.5,1,4,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Cochranella,mache,EN,25.5,1,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Hyalinobatrachium,talamancae,LC,25.5,1,3,99999,99999,99999,99999,99999,99999
Anura,Ceratobatrachidae,Platymantis,guentheri,VU,25.5,1,5,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Heterixalus,rutenbergi,NT,25.5,1,5,99999,1,99999,99999,99999,99999
Anura,Hyperoliidae,Hyperolius,mosaicus,LC,25.5,1,1,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Guibemantis,punctatus,DD,25.5,1,3,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Mantella,laevigata,NT,25.5,1,1,99999,1,99999,99999,99999,99999
Anura,Microhylidae,Hoplophryne,rogersi,EN,25.5,1,3,99999,99999,99999,99999,99999,99999
Anura,Microhylidae,Gastrophryne,elegans,LC,25.575,1,6,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Espadarana,andina,LC,25.6,1,5,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Rulyrana,susatamai,VU,25.6,1,3,99999,99999,99999,99999,99999,99999
Anura,Rhacophoridae,Raorchestes,ochlandrae,DD,25.6,1,2,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Afrixalus,lacteus,EN,25.65,1,4,99999,99999,99999,99999,99999,99999
Anura,Dendrobatidae,Hyloxalus,leucophaeus,99999,25.7,1,99999,99999,99999,99999,99999,99999,99999
Anura,Leptodactylidae,Adenomera,simonstuarti,99999,25.7,1,99999,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Mantella,cowanii,CR,25.75,1,3,99999,1,99999,99999,99999,99999
Anura,Phrynobatrachidae,Phrynobatrachus,natalensis,LC,25.765,1,22,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Afrixalus,fulvovittatus,LC,25.775,1,7,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Heterixalus,boettgeri,LC,25.775,1,13,99999,1,99999,99999,99999,99999
Anura,Hyperoliidae,Hyperolius,brachiofasciatus,DD,25.775,1,5,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Nymphargus,oreonympha,DD,25.8,1,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Teratohyla,pulverata,LC,25.8,1,2,99999,99999,99999,99999,99999,99999
Anura,Eleutherodactylidae,Eleutherodactylus,marnockii,LC,25.8,1,6,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Sachatamia,albomaculata,LC,25.9,1,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Dendropsophus,phlebodes,LC,25.9,1,5,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Heterixalus,tricolor,LC,25.9,1,12,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Hyalinobatrachium,colymbiphyllum,LC,25.95,1,3,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Cochranella,euknemos,LC,25.975,1,3,99999,99999,99999,99999,99999,99999
Anura,Arthroleptidae,Cardioglossa,gratiosa,LC,26,0,4,99999,99999,99999,99999,99999,99999
Anura,Ceratobatrachidae,Platymantis,cagayanensis,EN,26,1,2,99999,99999,99999,99999,99999,99999
Anura,Dendrobatidae,Colostethus,agilis,NT,26,1,2,99999,99999,99999,99999,99999,99999
Anura,Eleutherodactylidae,Eleutherodactylus,gundlachi,EN,26,0,2,99999,99999,99999,99999,99999,99999
Anura,Eleutherodactylidae,Eleutherodactylus,paulsoni,CR,26,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Dendropsophus,koechlini,LC,26,1,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,bicolor,LC,26,1,9,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Alexteroon,hypsiphonus,LC,26,1,4,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Chrysobatrachus,cupreonitens,DD,26,1,2,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Heterixalus,carbonei,NT,26,0,4,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Hyperolius,cinereus,DD,26,1,5,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Hyperolius,ocellatus,LC,26,1,5,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Hyperolius,pictus,LC,26,1,9,99999,1,99999,99999,99999,99999
Anura,Mantellidae,Boophis,ankaratra,LC,26,0,5,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Boophis,majori,NT,26,1,3,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Mantella,baroni,LC,26,1,4,99999,1,99999,99999,99999,99999
Anura,Mantellidae,Mantella,manery,VU,26,1,4,99999,1,99999,99999,99999,99999
Anura,Mantellidae,Mantella,viridis,EN,26,1,4,99999,1,99999,99999,99999,99999
Anura,Myobatrachidae,Pseudophryne,corroboree,CR,26,1,5,99999,99999,99999,99999,99999,99999
Anura,Myobatrachidae,Taudactylus,acutirostris,CR,26,99999,2,99999,99999,99999,99999,99999,99999
Anura,Strabomantidae,Bryophryne,cophites,EN,26,1,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Pseudacris,triseriata,LC,26.125,1,17,99999,99999,99999,99999,99999,99999
Anura,Leptodactylidae,Physalaemus,barrioi,DD,26.2,1,2,99999,99999,99999,99999,99999,99999
Anura,Arthroleptidae,Arthroleptis,reichei,NT,26.245,1,3,99999,99999,99999,99999,99999,99999
Anura,Hyperoliidae,Hyperolius,orkarkarri,DD,26.25,1,3,99999,99999,99999,99999,99999,99999
Anura,Leptodactylidae,Physalaemus,moreirae,DD,26.275,1,4,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Espadarana,prosoblepon,LC,26.3,1,3,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Guibemantis,liber,LC,26.3,1,4,99999,99999,99999,99999,99999,99999
Anura,Phrynobatrachidae,Phrynobatrachus,bullans,LC,26.35,0,11,99999,99999,99999,99999,99999,99999
Anura,Mantellidae,Mantidactylus,zipperi,LC,26.375,1,3,99999,99999,99999,99999,99999,99999
Anura,Microhylidae,Anodonthyla,rouxae,EN,26.4,1,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Altiphrynoides,malcolmi,EN,26.5,1,3,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Cochranella,phryxa,DD,26.5,0,2,99999,99999,99999,99999,99999,99999
Anura,Ceratobatrachidae,Platymantis,pseudodorsalis,VU,26.5,1,2,99999,99999,99999,99999,99999,99999
Anura,Dendrobatidae,Hyloxalus,idiomelus,DD,26.5,1,3,99999,99999,99999,99999,99999,99999
